star_id,tmass_id,tmass_distance,tmass_angle,ra,dec,start_time,end_time,jmag,hmag,kmag,lcfilter,npts
XO-DR1_160,2MASS J15445076+3009178,4.604127,77.857765,236.2101,30.1547,2453080.14,2453566.05,8.751,8.542,8.517,W (XO),3364
XO-DR1_1610,2MASS J16021895+3223143,2.064543,91.098877,240.5783,32.3873,2453080.14,2453566.05,10.882,10.554,10.501,W (XO),2387
XO-DR1_1611,2MASS J15510529+3217244,2.475988,-155.530334,237.7724,32.2908,2453080.14,2453566.05,10.13,9.512,9.375,W (XO),2394
XO-DR1_1612,2MASS J16084770+2904375,9.459163,172.488876,242.1984,29.0797,2453080.14,2453566.05,10.726,10.166,10.069,W (XO),2355
XO-DR1_1613,2MASS J15484630+3224155,2.731195,-141.775131,237.1935,32.4049,2453080.14,2453566.05,11.108,10.825,10.796,W (XO),2354
XO-DR1_1614,2MASS J16134307+3207448,10.468516,-76.576927,243.4328,32.1285,2453080.14,2453566.05,11.884,11.831,11.845,W (XO),2245
XO-DR1_1616,2MASS J15511161+2823231,4.348413,-95.367622,237.7998,28.3899,2453080.14,2453566.05,11.097,10.853,10.796,W (XO),2372
XO-DR1_1617,2MASS J15444892+3101089,4.966012,102.901222,236.2023,31.0194,2453080.14,2453566.05,10.452,9.946,9.852,W (XO),2303
XO-DR1_1618,2MASS J16052319+3106472,0.975727,179.095032,241.3467,31.1134,2453080.14,2453566.05,11.34,11.153,11.168,W (XO),2391
XO-DR1_1619,2MASS J16095304+3200591,8.377656,113.339966,242.4685,32.0173,2453080.14,2453566.05,11.164,10.805,10.723,W (XO),2319
XO-DR1_161,2MASS J16105083+3227262,2.722043,-48.197857,242.7125,32.4568,2453080.14,2453566.05,8.748,8.515,8.481,W (XO),3445
XO-DR1_1620,2MASS J15502804+2751020,8.911089,176.621185,237.6167,27.853,2453081.13,2453565.04,11.453,11.034,10.972,W (XO),1501
XO-DR1_1622,2MASS J15485139+3145483,6.395823,112.608376,237.2122,31.7641,2453084.12,2453564.91,10.786,10.249,10.094,W (XO),916
XO-DR1_1623,2MASS J15510914+3201180,10.244433,-103.762047,237.7914,32.0224,2453080.15,2453566.05,11.154,10.88,10.828,W (XO),2325
XO-DR1_1624,2MASS J15541196+2848155,1.910104,20.494799,238.5497,28.8038,2453080.14,2453566.05,10.47,9.96,9.866,W (XO),2298
XO-DR1_1625,2MASS J16093640+3247392,4.165693,37.501266,242.4008,32.7933,2453081.13,2453566.04,11.006,10.712,10.649,W (XO),2356
XO-DR1_1626,2MASS J16061559+3158161,2.648446,140.296097,241.5644,31.9717,2453080.14,2453566.05,11.152,10.87,10.835,W (XO),2356
XO-DR1_1627,2MASS J15545959+3007511,1.241352,50.355911,238.748,30.1307,2453081.13,2453566.04,10.482,10.024,9.913,W (XO),2335
XO-DR1_1628,2MASS J15515232+3412173,13.808775,-42.543915,237.9711,34.202,2453080.14,2453566.05,10.442,9.963,9.814,W (XO),2327
XO-DR1_1629,2MASS J15490201+2737056,11.000886,-104.090736,237.2618,27.619,2453081.13,2453566.03,10.402,9.849,9.726,W (XO),2239
XO-DR1_1630,2MASS J15521804+2842248,3.109982,-62.417313,238.0761,28.7065,2453081.13,2453566.04,11.224,11.049,10.979,W (XO),2342
XO-DR1_1631,2MASS J15440562+2831314,3.810368,-39.730347,236.0242,28.5246,2453081.13,2453566.04,10.208,9.635,9.505,W (XO),2211
XO-DR1_1632,,,,242.9586,31.5727,2453080.14,2453566.05,,,,W (XO),1919
XO-DR1_1635,2MASS J16112534+2748020,10.455934,125.411987,242.8529,27.8023,2453080.14,2453566.05,11.356,10.989,10.792,W (XO),2366
XO-DR1_1636,2MASS J15525467+2757569,9.339645,-129.608109,238.2301,27.9675,2453080.14,2453566.05,11.234,10.94,10.898,W (XO),2023
XO-DR1_1638,2MASS J15472006+3322312,7.185203,-88.305389,236.836,33.3753,2453081.13,2453566.04,10.687,10.228,10.146,W (XO),2301
XO-DR1_1639,2MASS J16075477+3122105,1.607705,79.941078,241.9777,31.3695,2453080.14,2453566.05,10.618,10.168,10.07,W (XO),2341
XO-DR1_163,2MASS J16014421+3002409,3.049354,62.127064,240.4334,30.0443,2453080.14,2453566.05,7.892,7.435,7.271,W (XO),3427
XO-DR1_1641,2MASS J15581738+3010542,7.698464,-123.073303,239.5745,30.1829,2453080.14,2453566.05,11.317,10.925,10.847,W (XO),2234
XO-DR1_1642,2MASS J16085233+3015299,2.515494,-42.641857,242.2186,30.2578,2453081.13,2453566.04,11.722,11.646,11.62,W (XO),2351
XO-DR1_1643,2MASS J15481491+3048367,4.131522,99.731773,237.0608,30.8104,2453080.14,2453566.05,11.205,11.003,10.956,W (XO),2314
XO-DR1_1644,2MASS J16063377+2948098,1.754551,79.358406,241.6402,29.8026,2453081.13,2453566.04,10.907,10.524,10.433,W (XO),2319
XO-DR1_1645,2MASS J16051430+2801104,9.382421,115.304428,241.3069,28.0207,2453080.14,2453566.05,10.544,10.056,9.98,W (XO),2325
XO-DR1_1646,2MASS J16133884+3050397,9.118071,-86.649353,243.4148,30.8442,2453080.14,2453566.05,11.041,10.746,10.699,W (XO),2330
XO-DR1_1647,2MASS J16123653+2939576,9.182073,-55.462925,243.1547,29.6646,2453081.13,2453566.04,11.048,10.648,10.497,W (XO),1870
XO-DR1_1648,2MASS J15561101+3145290,2.117774,160.93399,239.0456,31.7586,2453081.13,2453566.04,12.127,12.114,12.119,W (XO),2280
XO-DR1_1649,2MASS J15505001+3316455,5.565618,-84.915535,237.7103,33.2792,2453081.13,2453566.04,11.029,10.766,10.71,W (XO),2311
XO-DR1_164,2MASS J16072074+3304070,4.682162,45.66024,241.8353,33.0677,2453080.14,2453566.05,8.055,7.639,7.493,W (XO),3439
XO-DR1_1650,2MASS J16002332+3352343,7.460535,20.031364,240.0963,33.8743,2453080.14,2453566.05,11.053,10.801,10.731,W (XO),2344
XO-DR1_1651,2MASS J16045665+2926237,4.519685,64.575134,241.2348,29.4394,2453080.14,2453566.05,11.754,11.637,11.574,W (XO),1849
XO-DR1_1652,2MASS J15480597+3355112,11.965167,-64.496536,237.0285,33.9183,2453081.13,2453566.04,10.396,9.893,9.758,W (XO),2320
XO-DR1_1653,2MASS J15490210+2805372,3.065098,120.568085,237.2579,28.0941,2453118.92,2453532.74,15.463,15.179,14.64,W (XO),480
XO-DR1_1654,2MASS J15515863+2801177,6.043558,-111.856949,237.9961,28.0222,2453080.14,2453566.05,10.505,10.048,9.91,W (XO),2321
XO-DR1_1655,2MASS J15485341+2944002,3.54477,23.932562,237.2221,29.7325,2453081.13,2453566.04,10.894,10.558,10.46,W (XO),2265
XO-DR1_1656,2MASS J15511720+3345259,6.27082,41.380413,237.8203,33.7559,2453081.13,2453566.04,15.056,14.473,14.234,W (XO),2349
XO-DR1_1657,2MASS J15493203+2829077,5.519798,-79.819336,237.3852,28.4852,2453081.13,2453566.04,10.52,9.974,9.882,W (XO),2135
XO-DR1_1658,2MASS J15433883+3346489,11.362787,-83.632431,235.9156,33.7799,2453081.13,2453566.04,11.095,10.776,10.722,W (XO),2202
XO-DR1_1659,2MASS J16103475+3027206,4.13755,-47.056576,242.6458,30.4549,2453081.13,2453566.04,10.476,9.991,9.848,W (XO),2358
XO-DR1_165,2MASS J15480627+3000512,2.954583,77.402199,237.0252,30.0141,2453080.14,2453566.05,8.492,8.15,8.117,W (XO),3427
XO-DR1_1660,2MASS J15593568+3329078,2.586469,25.215897,239.8983,33.4849,2453080.14,2453566.05,11.146,10.815,10.817,W (XO),2333
XO-DR1_1662,2MASS J16131454+3313453,5.51657,-5.230386,243.3108,33.2277,2453081.13,2453566.04,10.432,9.898,9.786,W (XO),2236
XO-DR1_1663,2MASS J16101152+2755582,10.169677,119.056328,242.5452,27.9342,2453081.13,2453566.04,11.178,10.863,10.794,W (XO),2330
XO-DR1_1664,2MASS J16043922+3204330,2.203681,94.685028,241.1627,32.0759,2453080.14,2453566.05,10.048,9.399,9.254,W (XO),2367
XO-DR1_1665,2MASS J16110729+3249234,2.773931,-17.714703,242.7807,32.8224,2453080.14,2453566.05,11.331,11.144,11.1,W (XO),2319
XO-DR1_1666,2MASS J15553536+3217281,2.954945,-142.134583,238.8979,32.2918,2453080.14,2453566.05,10.59,9.97,9.871,W (XO),2322
XO-DR1_1667,2MASS J15582560+3332261,4.076276,6.50908,239.6065,33.5395,2453080.14,2453566.05,10.264,9.669,9.535,W (XO),2324
XO-DR1_1669,2MASS J16040245+3024568,2.496453,75.638725,241.0094,30.4156,2453080.14,2453566.05,11.097,10.811,10.735,W (XO),2321
XO-DR1_166,2MASS J15500436+2830378,2.08561,70.120262,237.5176,28.5103,2453080.14,2453566.05,14.695,11.16,11.113,W (XO),3424
XO-DR1_1670,2MASS J16021377+2941480,3.466475,55.816708,240.5565,29.6961,2453081.13,2453566.04,11.427,11.203,11.137,W (XO),2054
XO-DR1_1672,2MASS J16105401+2922070,0.688785,55.995911,242.7249,29.3685,2453081.13,2453566.04,11.286,11.023,10.993,W (XO),2298
XO-DR1_1674,2MASS J15450361+2911210,2.629148,10.538394,236.2649,29.1885,2453081.13,2453566.04,10.912,10.591,10.51,W (XO),2223
XO-DR1_1675,2MASS J16004818+3219553,4.227969,105.557655,240.1994,32.3323,2453081.13,2453566.04,10.798,10.338,10.264,W (XO),2279
XO-DR1_1678,2MASS J15452736+3254472,4.212446,-140.584778,236.3649,32.914,2453081.13,2453566.04,11.042,10.737,10.671,W (XO),2146
XO-DR1_167,2MASS J16032460+2906485,4.371738,74.280533,240.8512,29.1132,2453080.14,2453566.05,7.753,7.21,7.106,W (XO),3424
XO-DR1_1680,2MASS J15525578+3057019,3.738209,100.374481,238.2312,30.9507,2453080.14,2453566.05,11.024,10.608,10.534,W (XO),2137
XO-DR1_1681,2MASS J16150145+3241394,11.662393,-62.516216,243.7595,32.6928,2453080.14,2453566.05,10.958,10.569,10.471,W (XO),2359
XO-DR1_1683,2MASS J16145971+2853465,11.445709,-92.126106,243.7525,28.8964,2453080.14,2453566.05,11.208,10.932,10.851,W (XO),2338
XO-DR1_1684,2MASS J15524656+3343067,7.405462,-58.558769,238.1961,33.7175,2453081.13,2453566.04,10.239,9.623,9.521,W (XO),2294
XO-DR1_1685,2MASS J15442084+2739083,12.137836,-89.183403,236.0907,27.6523,2453081.13,2453566.04,10.771,10.379,10.265,W (XO),2159
XO-DR1_1688,2MASS J15564643+3415152,11.659628,-54.776165,239.1967,34.2524,2453081.13,2453566.04,15.535,15.019,14.819,W (XO),2291
XO-DR1_1689,,,,236.6535,33.9873,2453081.13,2453566.04,,,,W (XO),2045
XO-DR1_168,2MASS J15590900+3223471,0.927367,108.092712,239.7872,32.3965,2453080.14,2453566.05,8.422,8.065,8.015,W (XO),3434
XO-DR1_1691,2MASS J15562348+3328522,3.416515,-36.386616,239.0985,33.4804,2453081.13,2453566.04,10.279,9.695,9.586,W (XO),2295
XO-DR1_1692,,,,241.8306,29.0939,2453081.13,2453566.04,,,,W (XO),2202
XO-DR1_1693,2MASS J16121175+2940414,6.288,-79.543037,243.051,29.6779,2453081.13,2453566.04,11.053,10.761,10.693,W (XO),2304
XO-DR1_1694,2MASS J16101321+2802370,5.81837,64.29512,242.5534,28.0429,2453081.13,2453566.04,11.162,10.839,10.753,W (XO),2270
XO-DR1_1695,,,,236.8419,31.585,2453081.13,2453566.04,,,,W (XO),1643
XO-DR1_1696,2MASS J16121004+2728024,5.704511,-67.005409,243.0435,27.4667,2453081.13,2453566.03,15.742,15.157,15.294,W (XO),1601
XO-DR1_1698,2MASS J15491364+2924403,3.605211,86.966011,237.3057,29.4112,2453081.13,2453566.04,11.433,11.2,11.151,W (XO),2247
XO-DR1_169,2MASS J16071369+3406582,14.821876,35.134895,241.8042,34.1128,2453080.14,2453566.05,8.027,7.561,7.439,W (XO),3428
XO-DR1_16,2MASS J16005682+2856547,3.885544,65.124969,240.2357,28.9481,2453080.14,2453566.05,6.841,6.549,6.51,W (XO),2689
XO-DR1_1700,2MASS J16122291+2956590,7.019801,-74.441513,243.0976,29.9492,2453081.13,2453566.04,11.04,10.745,10.664,W (XO),2265
XO-DR1_1701,2MASS J16073299+3208462,1.030623,83.582123,241.8872,32.1461,2453081.13,2453566.04,11.08,10.787,10.731,W (XO),2285
XO-DR1_1702,2MASS J15513453+3126352,0.59104,142.930084,237.8938,31.4432,2453081.13,2453566.04,10.816,10.474,10.368,W (XO),2251
XO-DR1_1704,2MASS J15572365+2749205,5.342674,179.41954,239.3485,27.8239,2453081.13,2453566.04,10.712,10.235,10.168,W (XO),2240
XO-DR1_1705,2MASS J16151350+3022579,11.170411,-109.09285,243.8097,30.3838,2453081.13,2453566.04,11.076,10.692,10.631,W (XO),2218
XO-DR1_1707,2MASS J16105614+3358405,9.460384,18.642447,242.7329,33.9755,2453081.13,2453566.04,11.611,11.474,11.396,W (XO),2293
XO-DR1_1708,2MASS J16143525+2847091,4.780694,-97.572098,243.6484,28.786,2453081.13,2453566.04,10.689,10.26,10.149,W (XO),2303
XO-DR1_1709,2MASS J16111068+3355317,12.472553,34.184681,242.7922,33.9226,2453081.13,2453566.04,10.484,9.98,9.832,W (XO),2317
XO-DR1_170,2MASS J15460916+3409229,15.752096,-64.16069,236.5429,34.1545,2453080.14,2453566.05,7.866,7.324,7.19,W (XO),3350
XO-DR1_1710,,,,243.7314,31.955,2453081.13,2453566.03,,,,W (XO),1972
XO-DR1_1711,2MASS J15564544+3252564,1.193715,-73.711746,239.1897,32.8822,2453081.13,2453566.04,10.813,10.489,10.341,W (XO),2232
XO-DR1_1713,2MASS J15531879+3306144,3.308955,-66.466568,238.3293,33.1037,2453081.13,2453566.04,10.493,9.959,9.929,W (XO),2258
XO-DR1_1715,2MASS J16033203+3225250,2.564615,92.735336,240.8826,32.4237,2453081.13,2453566.04,11.073,10.794,10.714,W (XO),2216
XO-DR1_1716,2MASS J15544072+3001093,1.643704,43.352867,238.6693,30.0189,2453081.13,2453566.04,10.86,10.587,10.481,W (XO),2266
XO-DR1_1717,2MASS J16014360+3010502,4.040017,79.629959,240.4304,30.1804,2453081.13,2453566.04,8.666,8.086,7.873,W (XO),2269
XO-DR1_1718,2MASS J16151765+3202594,12.2609,-82.406403,243.8275,32.0494,2453081.13,2453566.04,10.858,10.51,10.445,W (XO),2312
XO-DR1_1719,2MASS J16064538+3414003,15.992742,34.999672,241.686,34.2298,2453081.13,2453566.04,11.188,10.895,10.843,W (XO),2067
XO-DR1_171,2MASS J15591396+3018482,2.249243,72.968254,239.8075,30.3132,2453080.14,2453566.05,8.752,8.536,8.512,W (XO),3427
XO-DR1_1720,2MASS J16081618+3120455,1.902154,-22.825382,242.0677,31.3455,2453081.13,2453566.04,11.086,10.77,10.69,W (XO),2182
XO-DR1_1721,2MASS J16142021+2808367,9.321695,169.621902,243.5837,28.1461,2453081.13,2453566.04,10.635,10.003,9.895,W (XO),2249
XO-DR1_1722,2MASS J15510409+3125218,3.260635,145.117798,237.7664,31.4235,2453081.13,2453566.04,11.19,10.96,10.918,W (XO),2195
XO-DR1_1723,2MASS J15520545+2726565,11.452998,-131.908218,238.0254,27.4512,2453081.13,2453564.04,10.051,9.414,9.277,W (XO),1206
XO-DR1_1724,2MASS J15450640+2739446,14.511272,-103.411324,236.2811,27.6634,2453081.13,2453566.04,11.288,11.04,10.969,W (XO),2120
XO-DR1_1725,2MASS J15565336+2924443,16.264368,51.360256,239.2183,29.4095,2453080.14,2453566.05,9.963,9.289,9.115,W (XO),2286
XO-DR1_1726,2MASS J16144678+3246150,8.654804,-60.357983,243.6974,32.7697,2453081.13,2453566.04,11.075,10.814,10.778,W (XO),2306
XO-DR1_1727,2MASS J16060184+3030033,1.53067,77.089287,241.5072,30.5008,2453081.13,2453566.04,10.492,9.994,9.878,W (XO),2159
XO-DR1_1728,2MASS J16035407+3348015,11.583238,24.147661,240.9737,33.7975,2453081.13,2453566.03,12.592,12.046,11.92,W (XO),1551
XO-DR1_1729,2MASS J16145328+3217070,9.621914,-76.564034,243.7251,32.2847,2453081.13,2453566.04,10.67,10.266,10.169,W (XO),2300
XO-DR1_172,2MASS J15495452+3348126,9.483637,-67.454918,237.4801,33.8025,2453080.14,2453566.04,8.965,8.801,8.8,W (XO),3253
XO-DR1_1730,2MASS J16123606+3325173,7.332194,36.368469,243.1488,33.4198,2453081.13,2453566.04,10.763,10.315,10.242,W (XO),2073
XO-DR1_1731,2MASS J16094268+2741079,15.395339,107.17662,242.4233,27.6868,2453081.13,2453566.04,11.236,10.946,10.858,W (XO),2211
XO-DR1_1732,2MASS J15483556+3207439,3.28527,-168.111237,237.1484,32.1298,2453081.13,2453566.04,11.206,10.926,10.856,W (XO),2203
XO-DR1_1733,2MASS J16082354+3107514,14.094847,32.446918,242.0956,31.1277,2453081.13,2453566.04,11.638,11.345,11.289,W (XO),2169
XO-DR1_1734,2MASS J16054090+3015495,4.549459,52.001724,241.4193,30.263,2453081.13,2453566.04,10.697,10.208,10.074,W (XO),2190
XO-DR1_1735,2MASS J16053163+3038171,3.627472,114.696228,241.3807,30.6385,2453081.13,2453566.04,11.306,11.011,10.952,W (XO),2084
XO-DR1_1736,2MASS J16123133+3320007,4.040206,-74.918617,243.1318,33.3332,2453113.95,2453564.74,14.277,13.736,13.668,W (XO),696
XO-DR1_1737,2MASS J15565418+2729035,7.075399,-161.608124,239.2265,27.4862,2453081.13,2453564.04,10.357,9.82,9.685,W (XO),1388
XO-DR1_1738,2MASS J16042837+3024366,3.458831,24.105518,241.1178,30.4093,2453081.13,2453566.04,10.575,10.031,9.943,W (XO),2191
XO-DR1_1740,,,,240.3789,29.5281,2453081.13,2453566.04,,,,W (XO),1667
XO-DR1_1741,2MASS J16030020+2729046,9.877707,136.218491,240.7487,27.4866,2453081.13,2453564.04,11.209,10.922,10.86,W (XO),1372
XO-DR1_1742,2MASS J16052088+3213414,6.933007,103.573547,241.3348,32.2286,2453080.14,2453566.03,11.101,10.782,10.739,W (XO),2098
XO-DR1_1743,2MASS J16011931+2932291,4.237221,77.935623,240.3292,29.5412,2453081.13,2453566.04,10.994,10.701,10.637,W (XO),2220
XO-DR1_1744,2MASS J15544704+2940045,3.187991,-130.150085,238.6968,29.6685,2453081.13,2453566.04,11.437,11.168,11.12,W (XO),2178
XO-DR1_1745,2MASS J15422380+3356139,12.733156,-76.36042,235.6033,33.9364,2453081.13,2453565.04,11.155,10.896,10.83,W (XO),1231
XO-DR1_1746,2MASS J15583917+3322342,16.564816,173.309052,239.6626,33.3808,2453081.13,2453566.04,16.812,16.219,15.491,W (XO),2066
XO-DR1_1747,2MASS J15540477+3014170,4.904502,-73.890991,238.5214,30.2377,2453081.13,2453566.04,10.398,9.737,9.541,W (XO),2224
XO-DR1_1748,,,,239.83,29.8112,2453081.13,2453566.04,,,,W (XO),1888
XO-DR1_1749,2MASS J16001526+2824121,6.162298,-63.266674,240.0653,28.4026,2453081.13,2453566.04,12.65,12.32,12.23,W (XO),2195
XO-DR1_174,2MASS J16012489+2846369,3.813258,88.376747,240.3525,28.7769,2453080.14,2453566.05,8.901,8.756,8.713,W (XO),3425
XO-DR1_1750,2MASS J16140311+3059424,11.201685,-82.520294,243.5166,30.9947,2453081.13,2453566.04,10.497,10.026,9.926,W (XO),2263
XO-DR1_1751,2MASS J16154084+3326445,9.244651,166.029434,243.9194,33.4482,2453081.13,2453566.04,11.263,10.805,10.738,W (XO),2249
XO-DR1_1752,2MASS J16005414+3045174,13.62526,18.699465,240.2242,30.7513,2453081.13,2453566.04,16.491,16.087,15.835,W (XO),2170
XO-DR1_1753,,,,238.6874,28.754,2453081.13,2453566.04,,,,W (XO),1874
XO-DR1_1754,2MASS J15502879+3247403,2.728329,-101.646774,237.6209,32.7947,2453081.13,2453566.04,10.843,10.49,10.439,W (XO),2131
XO-DR1_1755,2MASS J16065482+2729172,16.051985,65.866539,241.7239,27.4863,2453081.13,2453566.03,11.977,11.687,11.643,W (XO),1124
XO-DR1_1756,2MASS J16131065+3056416,7.690767,-86.806152,243.2969,30.9448,2453081.13,2453566.04,11.148,10.852,10.79,W (XO),2048
XO-DR1_1757,2MASS J16070773+3002102,3.063089,139.293182,241.7816,30.0368,2453081.13,2453566.04,11.35,11.058,10.966,W (XO),2184
XO-DR1_175,2MASS J15582845+3336391,4.672663,-2.206319,239.6186,33.6096,2453080.14,2453566.05,7.88,7.32,7.187,W (XO),3405
XO-DR1_1760,2MASS J16031674+3224422,2.139597,77.760078,240.8191,32.4116,2453081.13,2453566.04,11.165,10.908,10.831,W (XO),2118
XO-DR1_1763,2MASS J16061467+2821072,5.508815,115.301529,241.5596,28.3527,2453081.13,2453566.04,10.689,10.236,10.174,W (XO),2203
XO-DR1_1764,2MASS J15521244+3124067,1.595081,147.095749,238.0516,31.4023,2453081.13,2453566.04,10.638,10.175,10.103,W (XO),2143
XO-DR1_1765,2MASS J15455182+3133587,3.683197,112.044197,236.4648,31.5667,2453081.13,2453566.04,11.064,10.738,10.666,W (XO),2046
XO-DR1_1766,2MASS J15511143+2734397,10.870105,-111.058571,237.8008,27.5788,2453081.13,2453564.04,10.553,10.038,9.966,W (XO),1433
XO-DR1_1767,2MASS J15563745+2807411,2.263707,-172.910538,239.1562,28.1287,2453081.13,2453566.04,10.691,10.199,10.101,W (XO),2128
XO-DR1_1769,2MASS J16124325+3037234,9.564001,-82.385323,243.1833,30.6228,2453081.13,2453566.04,10.465,9.95,9.828,W (XO),2193
XO-DR1_176,2MASS J16064872+3210198,1.498044,80.594803,241.7025,32.1721,2453080.14,2453566.05,8.904,8.75,8.693,W (XO),3434
XO-DR1_1770,2MASS J15512207+2801135,5.794007,-102.778755,237.8438,28.0208,2453081.13,2453566.04,11.212,10.968,10.984,W (XO),2147
XO-DR1_1771,2MASS J16092999+3120062,2.330552,-92.833107,242.3758,31.3351,2453081.13,2453566.04,11.172,10.91,10.862,W (XO),2073
XO-DR1_1772,2MASS J16134358+3326051,9.158093,43.932556,243.4295,33.4329,2453081.13,2453566.04,10.515,10.012,9.908,W (XO),1353
XO-DR1_1773,2MASS J15563172+3057558,1.632268,71.348984,239.1317,30.9654,2453081.13,2453566.04,10.694,10.252,10.242,W (XO),2109
XO-DR1_1774,2MASS J15432429+2836581,2.818833,-33.092056,235.8517,28.6155,2453081.13,2453566.04,11.241,11.034,10.971,W (XO),1800
XO-DR1_1775,2MASS J15444348+3109545,4.891749,107.075447,236.1797,31.1656,2453081.13,2453566.04,10.058,9.437,9.303,W (XO),1988
XO-DR1_1776,2MASS J15483922+3413358,14.320151,161.670074,237.1619,34.2304,2453081.13,2453566.04,16.383,16.156,15.884,W (XO),1972
XO-DR1_1777,2MASS J16021126+2934530,15.992462,-42.408287,240.5504,29.5781,2453081.13,2453566.04,12.755,12.429,12.41,W (XO),1999
XO-DR1_1779,2MASS J15431034+2844403,2.187903,-55.755024,235.7937,28.7442,2453081.13,2453565.04,10.576,10.069,9.97,W (XO),1051
XO-DR1_1780,2MASS J15533192+2744163,10.523682,-132.501678,238.3854,27.7399,2453080.14,2453566.05,8.261,7.432,7.116,W (XO),2213
XO-DR1_1781,2MASS J15464189+3231099,16.152538,96.67955,236.6693,32.52,2453081.13,2453564.03,11.624,11.464,11.432,W (XO),1063
XO-DR1_1782,2MASS J16133151+3032334,9.577554,-83.806259,243.3844,30.5423,2453081.13,2453566.04,10.175,9.628,9.439,W (XO),2129
XO-DR1_1783,2MASS J15531419+3404446,10.287664,-31.17477,238.3109,34.0766,2453081.13,2453566.04,11.417,10.871,10.802,W (XO),2015
XO-DR1_1784,2MASS J16085543+3243561,2.703239,43.019115,242.2304,32.7317,2453081.13,2453566.04,11.162,10.898,10.792,W (XO),2064
XO-DR1_1786,2MASS J15430153+3107405,7.268992,115.837189,235.7543,31.1288,2453081.13,2453566.04,10.804,10.322,10.223,W (XO),1345
XO-DR1_1788,2MASS J16130365+2912510,3.968668,-78.116753,243.2665,29.2139,2453081.13,2453566.04,10.765,10.354,10.281,W (XO),2149
XO-DR1_1789,2MASS J15572136+2728572,7.250104,-170.977539,239.3394,27.4846,2453081.13,2453564.04,10.254,9.578,9.495,W (XO),1312
XO-DR1_178,2MASS J15480418+2724365,15.168312,-112.213646,237.0219,27.4117,2453080.14,2453564.92,8.565,8.215,8.156,W (XO),1728
XO-DR1_1790,2MASS J16000936+3327180,4.271085,17.897245,240.0386,33.4539,2453080.14,2453566.05,10.451,10.008,9.775,W (XO),2143
XO-DR1_1792,2MASS J16094937+3309493,5.574797,31.807119,242.4547,33.1624,2453081.13,2453566.04,10.684,10.21,10.107,W (XO),2134
XO-DR1_1793,2MASS J15585058+2904447,2.303206,37.141087,239.7103,29.0786,2453081.13,2453566.04,11.081,10.754,10.703,W (XO),2088
XO-DR1_1794,2MASS J15525147+2727275,13.720865,-97.340126,238.2187,27.4581,2453081.13,2453564.04,11.508,11.269,11.233,W (XO),1115
XO-DR1_1795,2MASS J15512957+3349000,8.842858,-55.790112,237.8757,33.8153,2453081.13,2453566.04,11.169,10.929,10.85,W (XO),1948
XO-DR1_1798,2MASS J16013532+3225379,6.573712,53.856449,240.3955,32.4261,2453081.13,2453566.04,11.316,11.041,10.963,W (XO),1989
XO-DR1_1799,2MASS J16061485+3205439,1.489874,67.705795,241.5615,32.0954,2453081.13,2453566.04,11.067,10.723,10.674,W (XO),2080
